track_id,song_name,artist_name,genre,energy,danceability,valence,tempo,acousticness,loudness,instrumentalness,duration_sec,duration_display,popularity,explicit,key_signature
trk_00285,Tera Zindagi Ka Nasha,A.R. Rahman,Pop,0.6491257954603431,0.7371701005526802,0.8385219489718607,116.4725543218748,0.0884511161017574,-4.777120656375409,0.4012348975470821,297,4:57,67,No,G
trk_00286,Woh Zindagi Ka Safar,Kailash Kher,Hip-Hop,0.8208682010835302,0.7966235218602347,0.4593043674886521,106.66784993203208,0.0718940067016083,-9.138799808623734,0.063342843153332,184,3:04,43,No,G
trk_00287,Mera Manzil Ke Geet,Badshah,Jazz,0.311549692693998,0.3979405822319547,0.3229715318495652,106.14315335949468,0.5958504908984078,-11.204496263698529,0.3887502565730049,207,3:27,57,No,C
trk_00288,Mera Aasman Mein Tu,Sonu Nigam,Rock,1.0,0.4742448428854696,0.6294700222834887,118.69694302145555,0.0954447633020165,-4.504507530451769,0.1094260570019258,198,3:18,58,No,A
trk_00289,Yeh Parwaaz Waale,Hariharan,Jazz,0.4627606297561831,0.4220492536703467,0.5310033426388404,108.1614610684079,0.5323461516404709,-11.021148448860009,0.2335832489837314,242,4:02,28,No,F
trk_00290,Woh Noor Waale,Mohit Chauhan,Pop,0.8087855888137735,0.8119738784702869,0.4706419730004995,118.9297924652941,0.1125203109311747,-6.138147886903063,0.5466060530425241,234,3:54,47,No,D
trk_00291,Tera Bekhayali Ka Rang,Badshah,Pop,0.788280119830135,0.7477181239269651,0.6349977277245182,121.40867845125828,0.1221453943229903,-4.668972582305238,0.2866997119713194,176,2:56,60,No,F
trk_00292,Tera Rangeen Ka Ehsaas,Badshah,Electronic,0.7322809762346706,0.7615550741474231,0.5668772821733317,128.68718527304668,0.0,-7.243374651009308,0.1207818128678596,191,3:11,53,No,D
trk_00293,Mera Saathiya Ka Junoon,Sonu Nigam,Rock,1.0,0.6137539013150635,0.4956270892749895,123.0660925029011,0.1694930433884572,-6.525017041859249,0.2365001512773492,230,3:50,62,No,A
trk_00294,Yeh Yaadein Ka Safar,Anirudh Ravichander,Pop,0.7945104254832707,0.6701079344081236,0.8447342121729139,124.0917523344024,0.1637207638555874,-4.413589102578621,0.2478524945140829,217,3:37,41,No,D
trk_00295,Woh Saathiya Ka Ehsaas,Badshah,Hip-Hop,0.6306689254410831,0.8254341509298521,0.3784364586052595,78.12776250064299,0.0795916339547788,-6.986120690566326,0.3211233806446609,195,3:15,57,No,B
trk_00296,Tera Manzil Ka Nasha,A.R. Rahman,Electronic,0.8380952835693414,0.6755052369537831,0.4918205871727013,132.0337317294732,0.0,-6.411768449323387,0.1238604703826546,257,4:17,12,No,E
trk_00297,Yeh Silsila Ke Rastey,Hariharan,Pop,0.7825169130051951,0.741994225146591,0.648362098642546,107.94354013608051,0.0029109778803443,-7.031568394931591,0.0880929249860829,117,1:57,50,Yes,G
trk_00298,Yeh Saathiya Waali Shaam,Pritam,Classical,0.2051457163472138,0.3238554953773739,0.2451326293664537,88.56741084635807,0.9877237694584204,-19.28688077674792,0.3757743980748274,210,3:30,74,No,E
trk_00299,Mera Saathiya Waale,AP Dhillon,Pop,0.8697792522142378,0.8744714576818409,0.8482351017820509,116.26064928379571,0.2618824219765731,-2.6047253080912363,0.1939217622846824,204,3:24,37,No,G
trk_00300,Woh Manzil Ka Safar,Guru Randhawa,Pop,0.7979441691743269,0.7430246570771202,0.5638863456224519,116.48266241579492,0.1918431706370846,-5.192040301974857,0.4308116984022526,218,3:38,41,No,E
trk_00301,Mera Noor Ka Rang,Atif Aslam,Hip-Hop,0.7047621019962496,0.7826378054715357,0.5282335987889393,82.93596749281954,0.0535321497140942,-5.9960082628101725,0.6665904900395433,272,4:32,47,No,C
trk_00302,Woh Zindagi Ke Paar,Sid Sriram,Jazz,0.216182050059554,0.5114076223049092,0.5799914831515828,104.38516975233976,0.5256688967219345,-8.931916659949898,0.3193201275731948,250,4:10,26,No,C
trk_00303,Woh Safar Ka Nasha,Pritam,Classical,0.2812650991207323,0.4782454216557315,0.2043331357303235,90.55262595879016,0.8434476176689922,-15.21774621164522,0.3870979116187599,257,4:17,75,No,F
trk_00304,Yeh Zindagi Ki Roshni,Raftaar,Electronic,0.7759861085975689,0.822971289553516,0.4715578258392255,135.13850143408166,0.0269916212655357,-3.7635947591974057,0.3603450989468317,227,3:47,42,No,D
trk_00305,Mera Ranjha Ka Safar,Prateek Kuhad,R&B,0.413664374211975,0.7525878220553713,0.5625457494031224,101.8664747556149,0.1927477038957409,-7.991425870860663,0.231705708115007,220,3:40,90,No,G
trk_00306,Tera Junoon Ke Rastey,Hariharan,Hip-Hop,0.8043061377294812,0.9362401935438408,0.5371962393181646,100.21845109612116,0.1004414205313099,-5.993488702425716,0.4372774741560418,238,3:58,77,Yes,F
trk_00307,Woh Dooriyan Ka Ehsaas,Anirudh Ravichander,Rock,0.7835795656053768,0.3093727677999294,0.6015013743849998,136.3163755895158,0.0822692090743356,-3.571169549114812,0.1655127729476195,243,4:03,42,No,C
trk_00308,Mera Dooriyan Ke Geet,Dhvani Bhanushali,Electronic,0.6097930351453561,0.5950110688760957,0.6171539532138466,128.26711686340568,0.0745151067404134,-5.995185198354753,0.168594194501486,183,3:03,67,No,A
trk_00309,Yeh Silsila Ke Paar,Hariharan,Rock,1.0,0.5085388610134959,0.7590851301643047,148.5448844032858,0.0,-3.667760039300751,0.3185666855030304,184,3:04,49,No,D
trk_00310,Tera Sapno Ki Chaahat,Sunidhi Chauhan,Hip-Hop,0.9532387600238345,0.7979103723395262,0.51518173454836,92.4978972723586,0.1390170304042995,-7.610875812968666,0.555728651709529,179,2:59,64,No,A
trk_00311,Tera Barsaat Ki Baarish,Monali Thakur,Pop,0.815669425966443,0.886586533518599,0.8956881945563647,120.6183898640638,0.213752435310155,-2.905487760258608,0.2371691371696938,208,3:28,14,No,C
trk_00312,Tera Chaand Waala Mausam,Nucleya,Pop,0.7670598794462857,0.7140390295782217,0.6294693337000413,104.1784403072453,0.2267485887603598,-5.207034913174649,0.1315029523206374,217,3:37,50,No,C
trk_00313,Tera Ranjha Ke Geet,Nucleya,R&B,0.4223144223558919,0.7748508543263531,0.2950104607541681,94.61536574611442,0.2992456737196356,-8.329765555668773,0.3460322048527961,223,3:43,69,No,B
trk_00314,Woh Manzil Ki Roshni,Divine,Electronic,0.9692398002388112,0.7464565262534361,0.5396274930694305,148.63232839085535,0.0570964991235805,-5.652705144295684,0.2610135499503647,243,4:03,42,No,E
trk_00315,Yeh Bekhayali Ki Roshni,Vishal-Shekhar,Classical,0.1402227182015817,0.2317160538148432,0.3131704091631885,89.99477476331973,0.9668916524564614,-13.819428854680792,0.2332875581257951,170,2:50,65,No,E
trk_00316,Yeh Silsila Ka Ehsaas,Kavita Seth,Hip-Hop,0.6822188015536611,0.6005165539399026,0.3765770017184993,86.24492154352838,0.1303014863272569,-6.536056644624894,0.3645951625952833,227,3:47,40,Yes,A
trk_00317,Woh Ranjha Ka Junoon,King,Pop,0.8726156367551455,0.6713068449796115,0.4663313170394683,138.33780815743162,0.1853997343654344,-6.603690146627192,0.2935198356802219,233,3:53,55,No,D
trk_00318,Woh Noor Ki Dastak,Kailash Kher,Pop,0.5574541781663106,0.6751067306739562,0.5825604600092599,128.06257773002892,0.0908725907457222,-6.928933088435672,0.4555026363121727,238,3:58,45,Yes,F
trk_00319,Yeh Noor Ke Geet,Sid Sriram,Rock,0.8378871874055817,0.5907487586221472,0.6295444516125557,128.75599489450937,0.1082847953791539,-6.219772720656958,0.0649706870579419,188,3:08,61,Yes,C
trk_00320,Tera Fanaa Waala Mausam,King,Jazz,0.3155671551210496,0.5142372591641569,0.5536897099704999,86.70558348877424,0.5540494039629649,-10.497742707463068,0.5338698052126102,226,3:46,40,No,D
trk_00321,Tera Aasman Waale,Dhvani Bhanushali,Electronic,0.9294185349662288,0.6947961263413712,0.69071952633323,126.86764205578989,0.2286555077320948,-7.331088585161289,0.3281114716908255,266,4:26,66,Yes,E
trk_00322,Mera Sapno Waala Pal,Divine,Classical,0.339841867162715,0.2051398094814162,0.2381257918833089,86.91530666790095,0.7372847506489203,-18.072077311828373,0.7292585584253527,214,3:34,45,No,C
trk_00323,Mera Ishq Ke Rastey,Shaan,Rock,0.9752540731029232,0.4220980578480014,0.5826905675984332,132.17465089821297,0.1952868683818781,-5.227907539990119,0.495149485061514,163,2:43,64,No,A
trk_00324,Mera Fanaa Ki Roshni,Arijit Singh,R&B,0.601467155438823,0.6423162320503439,0.6335813951960849,79.06892439399878,0.2987863262130794,-11.11944992337056,0.5001149631543067,239,3:59,74,No,D
trk_00325,Woh Safar Waala Pal,Shreya Ghoshal,Electronic,0.9091149092535504,0.6909262780195519,0.5221352400758779,134.318276221453,0.0,-7.106996924919185,0.5367988856981797,227,3:47,33,No,G
trk_00326,Mera Ranjha Mein Tu,Raftaar,Jazz,0.3727589983396313,0.5733724278336193,0.453388578276339,111.88475761018104,0.5474648523498069,-11.390463561907156,0.0825567078309431,218,3:38,26,No,D
trk_00327,Yeh Yaadein Ki Raahein,Vishal-Shekhar,Jazz,0.4175174949309003,0.3534723660400443,0.5414099834077004,121.31578451539524,0.4712383213535216,-12.04596372604854,0.0404610195674492,253,4:13,46,No,B
trk_00328,Woh Ishq Waala Pal,Rahat Fateh Ali Khan,Hip-Hop,0.5994479985484702,0.7023753548545465,0.4643531350552708,91.99127954608475,0.1529465422810696,-7.003314051664519,0.3623025768812838,222,3:42,68,Yes,E
trk_00329,Woh Zindagi Mein Tu,AP Dhillon,Rock,0.9299806292820156,0.3300581054902317,0.523549968700215,117.20803055105704,0.273048075414449,-2.283174481383428,0.3104923441705622,217,3:37,71,No,D
trk_00330,Tera Chaand Ka Junoon,Alka Yagnik,Rock,0.6867985114973583,0.4095052167061934,0.3331550326081821,125.25154699330209,0.0962991026186926,-3.82884776166022,0.3731620064453996,203,3:23,20,No,B
trk_00331,Yeh Tanha Waala Mausam,Guru Randhawa,Electronic,0.7511113880956309,0.8788940328444083,0.4509304159740924,114.7441288596803,0.0,-6.101807072549223,0.2617553518247667,231,3:51,38,Yes,D
trk_00332,Mera Aasman Ke Sang,Raftaar,Pop,0.6591230329192026,0.9184524834603452,0.8010756792416682,118.23195978557376,0.25808126019896,-7.268793447948314,0.2565863199801682,214,3:34,52,Yes,B
trk_00333,Mera Parwaaz Waala Mausam,Sid Sriram,Pop,0.6088943168933918,0.8303154742614022,0.7287553021886797,125.33054281466,0.0,-4.532763711803315,0.1258012714162712,180,3:00,50,No,A
trk_00334,Yeh Noor Ki Roshni,Monali Thakur,Pop,0.7294715980503749,0.8618549944255326,0.6368161975484747,112.76424011593416,0.0888650570689722,-3.6857391024603863,0.1277417962707742,190,3:10,26,Yes,D
trk_00335,Yeh Zindagi Waala Pal,Badshah,Pop,0.8425975100714617,0.7408924139646973,0.6786884806289513,124.55892137787583,0.227112554726069,-5.030148127654478,0.323821357478851,214,3:34,43,No,B
trk_00336,Yeh Safar Ka Nasha,Mohit Chauhan,Country,0.6187932972051429,0.4887016728729311,0.643155059977647,116.8398744319689,0.3773460171163973,-7.090056312532846,0.2265465936658339,236,3:56,45,No,B
trk_00337,Woh Mausam Ka Nasha,Shankar Mahadevan,Electronic,0.8319965191145163,0.579305659948683,0.5469781287311011,127.10886382828416,0.1863673674637901,-7.662168687388304,0.2805110424694969,174,2:54,45,No,G
trk_00338,Woh Tanha Ki Baarish,Prateek Kuhad,Hip-Hop,0.8090183471020447,0.7251903935378353,0.2639209922928807,94.78755220723758,0.1034830023974912,-5.625873468472437,0.2056788360416841,197,3:17,39,No,D
trk_00339,Woh Ranjha Ki Baarish,Guru Randhawa,Pop,0.488084779494666,0.620947727270871,0.7743626705934534,96.69162002644124,0.2447344813093772,-3.445764108292244,0.2205080051130312,162,2:42,69,Yes,A
trk_00340,Yeh Saathiya Ka Junoon,Shankar Mahadevan,Hip-Hop,0.8407230011383635,0.6791409475757658,0.330649399379636,93.6320309524266,0.029902032349084,-5.782576139691812,0.7429046885349224,228,3:48,62,Yes,D
trk_00341,Yeh Manzil Ke Paar,Mohit Chauhan,Hip-Hop,0.7735341154197796,0.8061908104029998,0.5354672722144095,97.89022050605404,0.0295773759376442,-8.637082787155796,0.1076402487568155,182,3:02,34,Yes,A
trk_00342,Mera Safar Mein Tu,Jonita Gandhi,Pop,0.9299251045686197,0.8358894796659873,0.6697508840908032,124.72034945655442,0.1163785115527279,-4.833914848720255,0.3761671347995552,231,3:51,4,Yes,F
trk_00343,Yeh Chaand Ka Safar,Shankar Mahadevan,Hip-Hop,0.6331864069968389,0.7218727500305606,0.4254634293425122,103.62402288758896,0.0815364774402953,-8.084444506283319,0.1703664109828984,222,3:42,82,No,B
trk_00344,Mera Ranjha Waala Mausam,Rahat Fateh Ali Khan,Hip-Hop,0.6209924046401726,0.9612996717249656,0.5212335421872518,91.77818628951442,0.1406542646681011,-8.009986604362329,0.447632175346306,231,3:51,19,No,C
trk_00345,Mera Chaand Ka Safar,Pritam,Jazz,0.5030299213618529,0.5180411063937482,0.50290275548591,113.1794775732338,0.7005255281381585,-11.29998272513384,0.4391143316533461,206,3:26,69,No,D
trk_00346,Tera Dooriyan Waale,Pritam,Classical,0.2531491562261996,0.3690073676336612,0.530525251138944,96.91618575121387,0.9218494747434915,-17.49731838776711,0.3155577470649285,176,2:56,10,No,B
trk_00347,Woh Safar Ka Junoon,Sid Sriram,Pop,0.7797039470879875,0.6225614865531083,0.800842818872266,138.3615618635884,0.0828368610319464,-3.174546705978019,0.1226247355300029,157,2:37,68,Yes,F
trk_00348,Woh Khwaab Ka Junoon,Rahat Fateh Ali Khan,Rock,0.8724417207944116,0.5501791167777641,0.5092185949786762,119.155071813393,0.1928278544773579,-3.5203150081659507,0.061171918737023,227,3:47,43,No,A
trk_00349,Mera Zindagi Ki Dastak,King,Classical,0.2331013501845158,0.3768648087968198,0.4092115540396866,76.15576845641564,0.9147039498394745,-16.62158468794785,0.3777455305979207,202,3:22,69,No,A
trk_00350,Yeh Saathiya Ke Sang,Kailash Kher,Hip-Hop,0.6679614940563205,0.6220601069492779,0.387203860501992,99.76651040800556,0.2172726104906155,-6.146288075618435,0.2319654477352533,184,3:04,67,No,E
trk_00351,Mera Khwaab Ki Chaahat,Divine,Country,0.4717401402581411,0.6207032359610786,0.900165550547722,94.92088304571794,0.3228192793881981,-6.652588788747862,0.4491386458232557,237,3:57,15,No,D
trk_00352,Yeh Rangeen Ka Nasha,Kailash Kher,Classical,0.3947796418457866,0.3938640022678945,0.3788665079248165,90.8298741881251,0.8895259355899099,-14.307640325096743,0.1977535379473016,258,4:18,36,Yes,D
trk_00353,Tera Nazar Ke Sang,Yuvan Shankar Raja,Pop,0.6907814038036187,0.955849195482289,0.5031238671657856,108.43230668295432,0.1375705812647741,-7.976065854782094,0.0388180799930197,222,3:42,46,Yes,D
trk_00354,Yeh Noor Waala Mausam,Arijit Singh,Pop,0.7951088212505566,0.7033254189424953,0.5698907495665948,119.22732161638272,0.1380842164080223,-4.237013293580239,0.3973648285597444,190,3:10,35,No,B
trk_00355,Yeh Junoon Ke Paar,Dhvani Bhanushali,Classical,0.1231863195024687,0.2831740865512458,0.4082045879161191,72.53533274420967,0.9265318133700612,-17.570736353035397,0.4587906318308232,196,3:16,35,No,G
trk_00356,Tera Sapno Ki Raahein,Rahat Fateh Ali Khan,Pop,0.9724886380996456,0.8985588608007781,0.7914931593797934,98.58419506162949,0.1984815311083985,-5.504955624293082,0.1504623271671771,267,4:27,66,No,A
trk_00357,Woh Dooriyan Waala Mausam,Anirudh Ravichander,Jazz,0.6762525240789585,0.2946387570424595,0.4892758354637072,100.5697480765769,0.6983494651487887,-11.330825535467808,0.237548199791574,245,4:05,39,No,A
trk_00358,Tera Manzil Ki Raahein,Hariharan,R&B,0.5179899523649917,0.4394930450089791,0.3358311069761613,78.93525443886098,0.2581400840617311,-7.499886481410931,0.2909431640838608,217,3:37,43,No,A
trk_00359,Mera Ishq Waala Mausam,Pritam,Jazz,0.275425754976633,0.5022510070210512,0.9207867529223662,112.80205541050196,0.6092354108931421,-11.08360090984042,0.2684200040970019,166,2:46,49,No,C
trk_00360,Tera Dooriyan Ki Kahani,Shaan,Hip-Hop,0.473050213550259,0.77906833833785,0.3916773687413513,98.39177579135485,0.0,-6.768475965688642,0.4923526943815524,143,2:23,55,No,A
trk_00361,Mera Ranjha Waale,Vishal-Shekhar,Classical,0.1770130413537407,0.4974396744480029,0.2130312716975784,118.33495611894271,0.8687490775398918,-15.724830135672796,0.2294141312025771,161,2:41,57,No,G
trk_00362,Yeh Manzil Ka Junoon,Palak Muchhal,Hip-Hop,0.481550726494819,0.8273528771141764,0.601897112711863,82.2548089269263,0.1342994081374995,-5.922921884063518,0.6062248412474447,198,3:18,16,No,E
trk_00363,Yeh Nazar Ka Nasha,Anirudh Ravichander,Jazz,0.3715163062257799,0.4393805909960246,0.9217959320885508,107.41824861968566,0.640809948900006,-11.97404722942082,0.3325062048861093,251,4:11,52,No,A
trk_00364,Tera Barsaat Ki Chaahat,KK,R&B,0.8203027564405084,0.6569338333360293,0.632386108646439,104.419424019526,0.267517113268478,-9.262732447802229,0.0133381255946905,166,2:46,44,No,B
trk_00365,Tera Mausam Ka Rang,Shreya Ghoshal,Hip-Hop,0.5885177812647585,0.9196910948761352,0.4283726258321634,78.25530539546754,0.0712781264029229,-5.94843703646031,0.1854201077333225,171,2:51,66,Yes,B
trk_00366,Tera Roshni Waali Shaam,Nucleya,R&B,0.3595325306534537,0.8244412195055089,0.3526784042652731,84.08721990630295,0.2786675608860802,-9.79483689292503,0.214205199251442,312,5:12,30,No,G
trk_00367,Woh Junoon Ke Paar,Javed Ali,Country,0.4609622941739922,0.6127611212592451,0.5411830728767769,120.72306256185776,0.2779223985258995,-10.692969558834877,0.1694658835162743,167,2:47,69,No,G
trk_00368,Woh Silsila Ki Roshni,Hariharan,Pop,0.788104633390021,0.7852841834137894,0.8365280359080878,118.64503556917798,0.158564822956684,-4.759800445182224,0.537995035570275,226,3:46,62,Yes,G
trk_00369,Tera Parwaaz Ke Sang,Hariharan,Pop,0.509633139889947,0.8892455941483067,0.7806752089648482,102.99523450836998,0.0316978300922971,-2.4916011438537087,0.2227239082189129,202,3:22,64,No,G
trk_00370,Woh Barsaat Ke Geet,Anuv Jain,Pop,0.7950962634776477,0.8506730071227064,0.511461717865854,128.81514086299742,0.1530033473189457,-3.362291991388032,0.597347744383098,205,3:25,71,No,D
trk_00371,Yeh Dil Mein Tu,Yuvan Shankar Raja,Pop,0.772218673690217,0.7069961994572362,0.7627381045592251,114.53438962293131,0.1843290772103289,-3.805928638871373,0.2507458533607711,249,4:09,50,No,B
trk_00372,Tera Khwaab Ka Safar,Armaan Malik,Pop,0.7663066343885577,0.6437492424489699,0.6861164220501198,124.07565627121376,0.2296527209142961,-7.422547808191819,0.403187047592366,236,3:56,36,Yes,E
trk_00373,Tera Tanha Ka Junoon,A.R. Rahman,Classical,0.5391702989956768,0.3278358166445362,0.2992622090472652,103.22167146221126,1.0,-13.312493934214698,0.488273116278742,200,3:20,41,No,G
trk_00374,Tera Noor Waali Shaam,Dhvani Bhanushali,Pop,0.7992562177858753,0.7041339032824333,0.6365755089258761,126.42175565148868,0.1760213221150579,-4.326991302211776,0.552714392401913,179,2:59,54,No,F
trk_00375,Tera Parwaaz Ka Rang,Atif Aslam,Rock,0.6831997293508636,0.5209176650773394,0.6070332245465757,147.60743953398114,0.1327001079096234,-6.223038358022683,0.0490160528305587,245,4:05,40,No,F
trk_00376,Mera Manzil Ka Junoon,Mohit Chauhan,Country,0.6973812333665881,0.6372063706933276,0.5632777560078384,88.39609533105359,0.5344131087003313,-7.315311552989719,0.093712212475526,207,3:27,87,No,D
trk_00377,Woh Barsaat Ka Junoon,Kavita Seth,Pop,0.7998604818487229,0.8253735637178449,0.8126468339485791,105.76861185590576,0.1745560600090021,-6.855498352043094,0.1763241773364238,158,2:38,72,No,E
trk_00378,Woh Ishq Waale,Pritam,Electronic,0.7902047254014826,0.8430170587997066,0.6134906945937857,122.259815826429,0.0,-5.590442837750629,0.0894500884175601,200,3:20,28,Yes,E
trk_00379,Tera Sapno Ka Safar,Jonita Gandhi,Rock,0.853437176103026,0.4422456468400667,0.663408792144291,129.36749609937632,0.0049199334340372,-4.895554810639008,0.2551326146616219,247,4:07,64,Yes,E
trk_00380,Mera Zindagi Ki Raahein,Mohit Chauhan,Pop,0.880653958430255,0.7790209118421306,0.6375283701043728,123.1688848539558,0.1761063378753265,-5.862310537769052,0.3126187457835441,173,2:53,26,No,E
trk_00381,Tera Sapno Ki Baarish,Raftaar,Classical,0.3260976774091826,0.3513303910561889,0.5750422771855291,85.3280653572457,0.8580571144458234,-17.439721008467565,0.3754253515902929,219,3:39,47,Yes,F
trk_00382,Mera Dil Ke Rastey,Palak Muchhal,Classical,0.4141031834100027,0.3380259426075923,0.1871561340305653,89.94102900669891,0.9325376159721692,-17.669398112384574,0.2084628730491267,217,3:37,69,Yes,E
trk_00383,Tera Barsaat Ka Junoon,A.R. Rahman,Country,0.5213566481494282,0.5983853402964123,0.5828592481345767,107.955004831135,0.3550801171737165,-7.735621691122631,0.3458094864742463,198,3:18,49,Yes,G
trk_00384,Mera Aasman Ke Geet,Ritviz,Electronic,0.6301730327592965,0.6716172255643927,0.5251167002021253,127.1489070783536,0.0852559041222596,-7.203277004704328,0.4318041458566274,236,3:56,52,Yes,B
trk_00385,Yeh Ishq Waale,Badshah,Electronic,0.7671158691623461,0.9029060812326052,0.5398699055132945,130.79406917596484,0.0409882946489848,-5.323762028138943,0.4318881173655893,230,3:50,82,Yes,F
trk_00386,Mera Safar Waali Shaam,King,Rock,0.8775693997252983,0.4669616203790069,0.4784871163218912,127.27414789597714,0.0876199937016998,-5.589887358689292,0.5519699806956316,252,4:12,91,Yes,G
trk_00387,Woh Mausam Mein Tu,Sunidhi Chauhan,Pop,0.6058354853489186,0.8326702974381481,0.6012044716890749,115.4708322728068,0.1525803383248765,-2.275090754666791,0.0916925167002749,211,3:31,50,No,D
trk_00388,Mera Tanha Waali Shaam,Sonu Nigam,Electronic,0.586088587556915,0.7054062563886698,0.7593138541926366,148.09183966688678,0.0209560109049136,-8.149423625425632,0.367547188871175,193,3:13,37,No,B
trk_00389,Mera Manzil Mein Tu,Vishal-Shekhar,Electronic,0.9969157212059148,0.6667340976649443,0.4800146310941348,110.7077748527346,0.147651255895373,-5.965675683981146,0.3426059189885892,135,2:15,37,No,D
trk_00390,Yeh Bekhayali Ki Dastak,Kavita Seth,R&B,0.4929374331718719,0.7003595096935307,0.5555524885633292,91.33838581807268,0.392756016768734,-7.49036869181307,0.4155196674719122,139,2:19,26,No,F
trk_00391,Mera Tanha Ki Roshni,Hariharan,Hip-Hop,0.7337482074726399,0.7736692193122084,0.481157020586635,82.89839056585842,0.2073120294210243,-4.684928720420826,0.4457419178347824,208,3:28,35,No,E
trk_00392,Mera Roshni Ke Paar,Raftaar,Rock,0.882075985811614,0.416016212921961,0.6308966722009359,122.9939699533668,0.01027923517597,-3.943270846251872,0.0244110859771271,153,2:33,35,Yes,F
trk_00393,Yeh Silsila Ka Safar,Sonu Nigam,Electronic,0.6849115707673686,0.6745000580162428,0.6346629485037211,125.582941439146,0.1131340846760362,-8.401211356456576,0.2962085286444954,159,2:39,43,No,A
trk_00394,Woh Mausam Ke Sang,Anuv Jain,Rock,0.8114535942778834,0.5234091361457764,0.8858775436353592,133.4867515404569,0.2401815999919855,-4.066226629560366,0.3643931013453715,191,3:11,65,Yes,G
trk_00395,Woh Nazar Ki Dastak,Palak Muchhal,R&B,0.596675520483858,0.7590015408978179,0.2959976278627746,89.33027640277479,0.2654406552265637,-6.55309736404446,0.2286650837597328,194,3:14,75,No,E
trk_00396,Yeh Manzil Waala Mausam,Anuv Jain,Country,0.5023181175569857,0.7135015120830803,0.7658726418543331,120.91725852255551,0.3259249544724065,-4.718970631551032,0.6241121621410357,170,2:50,27,No,D
trk_00397,Woh Silsila Ke Rastey,Anirudh Ravichander,Hip-Hop,0.6230800460578648,0.8244162554586869,0.5317814181433943,90.2987560612562,0.0749890316344555,-6.79186858902947,0.2930577492458813,213,3:33,37,No,C
trk_00398,Mera Tanha Mein Tu,Guru Randhawa,Electronic,0.6996561096500497,0.686864770091215,0.769969415004035,133.7323998666576,0.0373729992127792,-5.537561904541769,0.1681349993208284,244,4:04,59,Yes,D
trk_00399,Woh Zindagi Waali Shaam,Sunidhi Chauhan,Electronic,0.645208755726415,0.7760540425303809,0.7066269448345673,142.07046683126964,0.0339287834981257,-6.520126917870479,0.1799956694242873,239,3:59,37,No,E
trk_00400,Woh Tanha Ka Junoon,Anirudh Ravichander,Pop,0.5642379370659685,0.6984645803471635,0.4570787802152669,116.033206017132,0.1101351116703571,-3.747717861199717,0.1215080936671522,250,4:10,91,No,E
trk_00401,Woh Safar Ke Geet,Raftaar,Country,0.461972304616789,0.4480476585976758,0.7740595580399274,114.0152550610336,0.2676304100662989,-8.96233081376421,0.1804314440054766,196,3:16,53,No,C
trk_00402,Yeh Zindagi Ke Rastey,Prateek Kuhad,Hip-Hop,0.7536120997684124,0.5548463605591123,0.3063316375857101,87.03543192353942,0.0294885081472394,-4.74025824759115,0.1095217073475673,170,2:50,95,No,D
trk_00403,Mera Roshni Ki Chaahat,King,Electronic,0.64418015702498,0.8618929004178735,0.6418849374076455,128.73978868792886,0.0831061858514655,-5.2140004133319735,0.4577285618011524,234,3:54,48,No,E
trk_00404,Tera Rangeen Ka Nasha,Kavita Seth,Rock,0.8799532503043211,0.4423738070971728,0.6668039142982738,134.23895943076576,0.0,-5.551707035526307,0.4304959251676735,210,3:30,43,No,C
trk_00405,Yeh Saathiya Ka Ehsaas,Alka Yagnik,Country,0.376712634835437,0.7401120731267607,0.8388319567079102,99.2422224507596,0.4226399324945966,-6.2403688375044535,0.5408474097768252,141,2:21,47,Yes,C
trk_00406,Woh Noor Ki Raahein,Jonita Gandhi,Hip-Hop,0.6873440440180659,0.8955376556278322,0.2040539853404454,103.92287009725122,0.0458475234604958,-5.169926330547455,0.290493491811843,196,3:16,33,No,D
trk_00407,Tera Chaand Ki Raahein,Arijit Singh,Pop,0.8239346038227088,0.6892744949206213,0.6288695765537077,131.69328902200212,0.1436489088177674,-4.236291810302188,0.4872214643217361,138,2:18,45,No,C
trk_00408,Tera Bekhayali Ka Safar,Shaan,Country,0.5616830174172184,0.4214408999243972,0.755607915554881,90.66194176071583,0.3764091032376754,-8.221016003937333,0.174805484560042,207,3:27,56,No,G
trk_00409,Yeh Mausam Waali Shaam,Armaan Malik,Pop,0.9035721290803106,0.8430723710701169,0.8174513057808808,115.50072063119109,0.0093682012593673,-7.291936414311145,0.3245282461141492,245,4:05,35,No,E
trk_00410,Woh Nazar Waale,Armaan Malik,Rock,0.7949412932999294,0.5509689231224656,0.4522722175064412,143.0084303028038,0.208224042791738,-4.699861106804165,0.4978733208548289,215,3:35,43,No,E
trk_00411,Yeh Aasman Ke Paar,Arijit Singh,R&B,0.6005337147647349,0.7327839349915588,0.2720395662969342,88.71736519516169,0.1393327378422711,-6.647406954289589,0.4927462241695499,183,3:03,40,No,G
trk_00412,Woh Chaand Ka Nasha,Diljit Dosanjh,R&B,0.4793235210347594,0.7163287276343989,0.4189715589338443,77.81891392049619,0.2881799362141557,-5.760879433338446,0.2129007740434994,259,4:19,40,No,C
trk_00413,Mera Saathiya Ke Rastey,Pritam,Jazz,0.3150279078522304,0.4017016073927159,0.6136819747612058,103.36563842780512,0.6030059887468693,-11.47203624318214,0.6088530693012807,246,4:06,31,No,A
